time,active_energy_burned,basal_energy_burned,env_audio_exposure,heart_rate,physical_effort
2025-06-05 17:13:30+02:00,0.077,0.066,,60.0,
2025-06-05 17:13:33+02:00,0.097,0.066,,60.0,5.4
2025-06-05 17:13:35+02:00,0.097,0.066,,,
2025-06-05 17:13:38+02:00,0.097,0.066,,,
2025-06-05 17:13:40+02:00,0.097,0.066,,59.0,
2025-06-05 17:13:42+02:00,,,,59.0,
2025-06-05 17:13:43+02:00,0.097,0.066,,,
2025-06-05 17:13:46+02:00,0.097,0.066,,,
2025-06-05 17:13:48+02:00,0.097,0.066,,,
2025-06-05 17:13:51+02:00,0.097,0.066,,58.0,
2025-06-05 17:13:53+02:00,0.097,0.066,,,
2025-06-05 17:13:56+02:00,0.097,0.066,,57.0,
2025-06-05 17:13:58+02:00,0.087,0.066,,,
2025-06-05 17:14:01+02:00,0.087,0.066,,57.0,
2025-06-05 17:14:04+02:00,0.097,0.066,,,
2025-06-05 17:14:06+02:00,0.097,0.066,,56.0,
2025-06-05 17:14:09+02:00,0.082,0.066,,,
2025-06-05 17:14:10+02:00,,,,56.0,
2025-06-05 17:14:11+02:00,0.082,0.066,,,
2025-06-05 17:14:14+02:00,0.097,0.066,,57.0,
2025-06-05 17:14:16+02:00,0.097,0.066,,,6.0
2025-06-05 17:14:17+02:00,,,,57.0,
2025-06-05 17:14:19+02:00,0.091,0.066,,,
2025-06-05 17:14:21+02:00,0.091,0.066,,,
2025-06-05 17:14:22+02:00,,,,58.0,
2025-06-05 17:14:24+02:00,0.091,0.066,,,
2025-06-05 17:14:27+02:00,0.091,0.066,,,
2025-06-05 17:14:29+02:00,0.082,0.066,,56.0,
2025-06-05 17:14:32+02:00,0.087,0.066,,,
2025-06-05 17:14:34+02:00,0.087,0.066,,57.0,
2025-06-05 17:14:37+02:00,0.095,0.066,,,
2025-06-05 17:14:39+02:00,0.095,0.066,,,
2025-06-05 17:14:40+02:00,,,,59.0,
2025-06-05 17:14:42+02:00,0.095,0.066,,,
2025-06-05 17:14:43+02:00,,,,60.0,
2025-06-05 17:14:45+02:00,0.097,0.066,,,
2025-06-05 17:14:47+02:00,0.097,0.066,,,
2025-06-05 17:14:50+02:00,0.095,0.066,,58.0,
2025-06-05 17:14:52+02:00,0.091,0.066,,59.0,
2025-06-05 17:14:55+02:00,0.091,0.066,,,
2025-06-05 17:14:57+02:00,0.091,0.066,,58.0,
2025-06-05 17:15:00+02:00,0.091,0.066,,,
2025-06-05 17:15:02+02:00,0.078,0.066,,,
2025-06-05 17:15:05+02:00,0.078,0.066,,55.0,5.3
2025-06-05 17:15:08+02:00,0.097,0.066,,,
2025-06-05 17:15:10+02:00,0.097,0.066,,,
2025-06-05 17:15:11+02:00,,,,56.0,
2025-06-05 17:15:12+02:00,,,,56.0,
2025-06-05 17:15:13+02:00,0.097,0.066,,,
2025-06-05 17:15:15+02:00,0.097,0.066,,,6.1
2025-06-05 17:15:18+02:00,0.095,0.066,,,
2025-06-05 17:15:20+02:00,0.095,0.066,,,
2025-06-05 17:15:21+02:00,,,,59.0,
2025-06-05 17:15:23+02:00,0.095,0.066,,,
2025-06-05 17:15:24+02:00,,,,59.0,
2025-06-05 17:15:26+02:00,0.077,0.066,,,
2025-06-05 17:15:28+02:00,0.077,0.066,,,
2025-06-05 17:15:29+02:00,,,,59.0,
2025-06-05 17:15:31+02:00,0.091,0.066,,,
2025-06-05 17:15:32+02:00,,,,58.0,
2025-06-05 17:15:33+02:00,0.091,0.066,,,
2025-06-05 17:15:36+02:00,0.091,0.066,,,
2025-06-05 17:15:38+02:00,0.091,0.066,,,
2025-06-05 17:15:41+02:00,0.097,0.066,,58.0,
2025-06-05 17:15:43+02:00,0.097,0.066,,,
2025-06-05 17:15:46+02:00,0.087,0.066,,57.0,
2025-06-05 17:15:49+02:00,0.087,0.066,,,
2025-06-05 17:15:51+02:00,0.087,0.066,,57.0,
2025-06-05 17:15:54+02:00,0.087,0.066,,,
2025-06-05 17:15:56+02:00,0.087,0.066,,57.0,
2025-06-05 17:15:57+02:00,,,,57.0,
2025-06-05 17:15:59+02:00,0.087,0.066,,,
2025-06-05 17:16:01+02:00,0.091,0.066,,,
2025-06-05 17:16:04+02:00,0.091,0.066,,,
2025-06-05 17:16:06+02:00,0.091,0.066,,58.0,
2025-06-05 17:16:09+02:00,0.091,0.066,,,
2025-06-05 17:16:11+02:00,,,,58.0,
2025-06-05 17:16:12+02:00,0.091,0.066,,,
2025-06-05 17:16:13+02:00,,,,58.0,
2025-06-05 17:16:14+02:00,0.091,0.066,,,
2025-06-05 17:16:17+02:00,0.091,0.066,,,
2025-06-05 17:16:19+02:00,0.095,0.066,,,
2025-06-05 17:16:21+02:00,,,,59.0,
2025-06-05 17:16:22+02:00,0.095,0.066,,59.0,5.3
2025-06-05 17:16:24+02:00,0.097,0.066,,,
2025-06-05 17:16:27+02:00,0.097,0.066,,,
2025-06-05 17:16:28+02:00,,,,60.0,
2025-06-05 17:16:30+02:00,0.097,0.066,,,4.8
2025-06-05 17:16:32+02:00,0.077,0.066,,61.0,
2025-06-05 17:16:35+02:00,0.077,0.066,,,
2025-06-05 17:16:37+02:00,0.077,0.066,,,
2025-06-05 17:16:40+02:00,0.112,0.066,,,
2025-06-05 17:16:41+02:00,,,,63.0,
2025-06-05 17:16:42+02:00,0.112,0.066,,,
2025-06-05 17:16:43+02:00,,,,63.0,
2025-06-05 17:16:45+02:00,0.108,0.066,,,6.5
2025-06-05 17:16:47+02:00,0.108,0.066,,,
2025-06-05 17:16:50+02:00,0.108,0.066,,,
2025-06-05 17:16:51+02:00,,,,62.0,
2025-06-05 17:16:53+02:00,0.108,0.066,,,
2025-06-05 17:16:55+02:00,0.116,0.066,,,
2025-06-05 17:16:56+02:00,,,,64.0,
2025-06-05 17:16:58+02:00,0.116,0.066,,,
2025-06-05 17:17:00+02:00,0.104,0.066,,,
2025-06-05 17:17:01+02:00,,,,61.0,
2025-06-05 17:17:03+02:00,0.095,0.066,,,
2025-06-05 17:17:05+02:00,0.095,0.066,,59.0,
2025-06-05 17:17:08+02:00,0.091,0.066,,,
2025-06-05 17:17:10+02:00,,,,58.0,
2025-06-05 17:17:11+02:00,0.091,0.066,,,
2025-06-05 17:17:13+02:00,0.091,0.066,,,
2025-06-05 17:17:14+02:00,,,,58.0,
2025-06-05 17:17:16+02:00,0.091,0.066,,,
2025-06-05 17:17:18+02:00,0.091,0.066,,,
2025-06-05 17:17:19+02:00,,,,58.0,
2025-06-05 17:17:21+02:00,0.091,0.066,,,
2025-06-05 17:17:23+02:00,0.091,0.066,,,4.0
2025-06-05 17:17:24+02:00,,,,60.0,
2025-06-05 17:17:26+02:00,0.077,0.066,,,
2025-06-05 17:17:28+02:00,0.077,0.066,,,
2025-06-05 17:17:29+02:00,,,,62.0,
2025-06-05 17:17:31+02:00,0.077,0.066,,,
2025-06-05 17:17:32+02:00,,,,63.0,
2025-06-05 17:17:34+02:00,0.077,0.066,,,5.3
2025-06-05 17:17:36+02:00,0.11,0.066,,,
2025-06-05 17:17:38+02:00,,,,73.0,
2025-06-05 17:17:39+02:00,0.11,0.066,,,
2025-06-05 17:17:41+02:00,0.11,0.066,,,6.4
2025-06-05 17:17:44+02:00,0.172,0.066,,,
2025-06-05 17:17:46+02:00,0.172,0.066,,77.0,
2025-06-05 17:17:49+02:00,0.138,0.066,,,
2025-06-05 17:17:51+02:00,,,,69.0,
2025-06-05 17:17:52+02:00,0.138,0.066,,,
2025-06-05 17:17:54+02:00,0.129,0.066,,,
2025-06-05 17:17:56+02:00,,,,67.0,
2025-06-05 17:17:57+02:00,0.129,0.066,,,
2025-06-05 17:17:59+02:00,0.116,0.066,,,
2025-06-05 17:18:00+02:00,,,,64.0,
2025-06-05 17:18:02+02:00,0.116,0.066,,,
2025-06-05 17:18:04+02:00,0.108,0.066,,,
2025-06-05 17:18:06+02:00,,,,62.0,
2025-06-05 17:18:07+02:00,0.104,0.066,,,
2025-06-05 17:18:09+02:00,0.104,0.066,,,
2025-06-05 17:18:11+02:00,,,,61.0,
2025-06-05 17:18:12+02:00,0.104,0.066,,,
2025-06-05 17:18:14+02:00,,,,60.0,
2025-06-05 17:18:15+02:00,0.099,0.066,,,
2025-06-05 17:18:17+02:00,0.099,0.066,,,
2025-06-05 17:18:19+02:00,,,,60.0,
2025-06-05 17:18:20+02:00,0.099,0.066,,,
2025-06-05 17:18:22+02:00,0.095,0.066,,,
2025-06-05 17:18:25+02:00,0.095,0.066,,,1.6
2025-06-05 17:18:26+02:00,,,,59.0,
2025-06-05 17:18:27+02:00,0.041,0.066,,,
2025-06-05 17:18:28+02:00,,,,59.0,
2025-06-05 17:18:30+02:00,0.041,0.066,,,
2025-06-05 17:18:33+02:00,0.041,0.066,,59.0,
2025-06-05 17:18:35+02:00,0.041,0.066,,,
2025-06-05 17:18:38+02:00,0.041,0.066,,,
2025-06-05 17:18:40+02:00,0.041,0.066,,,6.5
2025-06-05 17:18:41+02:00,,,,59.0,
2025-06-05 17:18:43+02:00,0.095,0.066,,,
2025-06-05 17:18:44+02:00,,,,59.0,
2025-06-05 17:18:45+02:00,0.095,0.066,,,
2025-06-05 17:18:48+02:00,0.099,0.066,,,
2025-06-05 17:18:50+02:00,0.099,0.066,,,
2025-06-05 17:18:51+02:00,,,,60.0,
2025-06-05 17:18:52+02:00,,,,60.0,
2025-06-05 17:18:53+02:00,0.099,0.066,,,5.3
2025-06-05 17:18:56+02:00,0.097,0.066,,,
2025-06-05 17:18:58+02:00,0.097,0.066,,,
2025-06-05 17:18:59+02:00,,,,62.0,
2025-06-05 17:19:01+02:00,0.097,0.066,,,
2025-06-05 17:19:02+02:00,,,,63.0,
2025-06-05 17:19:03+02:00,0.097,0.066,,,6.5
2025-06-05 17:19:06+02:00,0.112,0.066,,,
2025-06-05 17:19:08+02:00,0.133,0.066,,,
2025-06-05 17:19:11+02:00,0.133,0.066,,68.0,
2025-06-05 17:19:14+02:00,0.133,0.066,,68.0,
2025-06-05 17:19:16+02:00,0.133,0.066,,,5.8
2025-06-05 17:19:19+02:00,0.097,0.066,,,
2025-06-05 17:19:21+02:00,0.097,0.066,,66.0,
2025-06-05 17:19:23+02:00,,,,64.0,
2025-06-05 17:19:24+02:00,0.097,0.066,,,
2025-06-05 17:19:26+02:00,0.097,0.066,,,
2025-06-05 17:19:27+02:00,,,,64.0,
2025-06-05 17:19:29+02:00,0.112,0.066,,,
2025-06-05 17:19:31+02:00,0.112,0.066,,,
2025-06-05 17:19:34+02:00,0.112,0.066,,,
2025-06-05 17:19:35+02:00,,,,63.0,
2025-06-05 17:19:37+02:00,0.097,0.066,,63.0,
2025-06-05 17:19:39+02:00,0.099,0.066,,,
2025-06-05 17:19:42+02:00,0.099,0.066,,,
2025-06-05 17:19:44+02:00,0.099,0.066,,,
2025-06-05 17:19:45+02:00,,,,60.0,
2025-06-05 17:19:47+02:00,0.097,0.066,,,6.2
2025-06-05 17:19:49+02:00,0.095,0.066,,,
2025-06-05 17:19:51+02:00,,,,59.0,
2025-06-05 17:19:52+02:00,0.095,0.066,,,
2025-06-05 17:19:54+02:00,0.097,0.066,,59.0,
2025-06-05 17:19:57+02:00,0.099,0.066,,,
2025-06-05 17:19:59+02:00,,,,60.0,
2025-06-05 17:20:00+02:00,0.099,0.066,,,
2025-06-05 17:20:02+02:00,0.099,0.066,,,
2025-06-05 17:20:05+02:00,0.095,0.066,,,
2025-06-05 17:20:06+02:00,,,,59.0,
2025-06-05 17:20:07+02:00,0.095,0.066,,,
2025-06-05 17:20:08+02:00,,,,59.0,
2025-06-05 17:20:10+02:00,0.095,0.066,,,
2025-06-05 17:20:12+02:00,0.095,0.066,,,
2025-06-05 17:20:15+02:00,0.095,0.066,,,
2025-06-05 17:20:16+02:00,,,,59.0,
2025-06-05 17:20:18+02:00,0.095,0.066,,,
2025-06-05 17:20:19+02:00,,,,59.0,
2025-06-05 17:20:20+02:00,0.095,0.066,,,
2025-06-05 17:20:22+02:00,,,,59.0,
2025-06-05 17:20:23+02:00,0.095,0.066,,,
2025-06-05 17:20:25+02:00,0.095,0.066,,,
2025-06-05 17:20:28+02:00,0.097,0.066,,,
2025-06-05 17:20:29+02:00,,,,60.0,
2025-06-05 17:20:30+02:00,0.099,0.066,,,
2025-06-05 17:20:33+02:00,0.104,0.066,,,
2025-06-05 17:20:35+02:00,0.104,0.066,,,
2025-06-05 17:20:36+02:00,,,,61.0,
2025-06-05 17:20:38+02:00,0.097,0.066,,,
2025-06-05 17:20:41+02:00,0.097,0.066,,61.0,
2025-06-05 17:20:42+02:00,,,,61.0,
2025-06-05 17:20:43+02:00,0.097,0.066,,,
2025-06-05 17:20:46+02:00,0.104,0.066,,,
2025-06-05 17:20:48+02:00,0.097,0.066,,66.0,
2025-06-05 17:20:51+02:00,0.097,0.066,,,4.6
2025-06-05 17:20:53+02:00,0.077,0.066,,69.0,
2025-06-05 17:20:56+02:00,0.077,0.066,,,
2025-06-05 17:20:57+02:00,,,,67.0,
2025-06-05 17:20:59+02:00,0.097,0.066,,,
2025-06-05 17:21:01+02:00,0.097,0.066,,,6.5
2025-06-05 17:21:04+02:00,0.163,0.066,,,
2025-06-05 17:21:06+02:00,0.163,0.066,,75.0,
2025-06-05 17:21:09+02:00,0.159,0.066,,,5.3
2025-06-05 17:21:11+02:00,0.114,0.066,,74.0,
2025-06-05 17:21:14+02:00,0.097,0.066,,,
2025-06-05 17:21:16+02:00,0.097,0.066,,69.0,6.5
2025-06-05 17:21:17+02:00,,,,69.0,
2025-06-05 17:21:19+02:00,0.133,0.066,,,
2025-06-05 17:21:22+02:00,0.133,0.066,,,
2025-06-05 17:21:23+02:00,,,,68.0,
2025-06-05 17:21:24+02:00,0.133,0.066,,,
2025-06-05 17:21:27+02:00,0.108,0.066,,,
2025-06-05 17:21:29+02:00,0.108,0.066,,,
2025-06-05 17:21:30+02:00,,,,62.0,
2025-06-05 17:21:32+02:00,0.108,0.066,,,
2025-06-05 17:21:33+02:00,,,,62.0,
2025-06-05 17:21:34+02:00,0.108,0.066,,,1.8
2025-06-05 17:21:37+02:00,0.041,0.066,,,
2025-06-05 17:21:40+02:00,0.041,0.066,,,
2025-06-05 17:21:41+02:00,,,,58.0,
2025-06-05 17:21:42+02:00,0.041,0.066,,,
2025-06-05 17:21:45+02:00,0.041,0.066,,58.0,
2025-06-05 17:21:47+02:00,0.041,0.066,,,
2025-06-05 17:21:49+02:00,,,,58.0,
2025-06-05 17:21:50+02:00,0.041,0.066,,,
2025-06-05 17:21:52+02:00,0.041,0.066,,58.0,
2025-06-05 17:21:55+02:00,0.041,0.066,,,
2025-06-05 17:21:57+02:00,0.041,0.066,,,
2025-06-05 17:22:00+02:00,0.041,0.066,,58.0,
2025-06-05 17:22:03+02:00,0.041,0.066,,,
2025-06-05 17:22:04+02:00,,,,58.0,
2025-06-05 17:22:05+02:00,0.041,0.066,,,
2025-06-05 17:22:07+02:00,,,,58.0,
2025-06-05 17:22:08+02:00,0.041,0.066,,,
2025-06-05 17:22:10+02:00,0.041,0.066,,,
2025-06-05 17:22:13+02:00,0.041,0.066,,,
2025-06-05 17:22:15+02:00,0.041,0.066,,,
2025-06-05 17:22:16+02:00,,,,58.0,
2025-06-05 17:22:18+02:00,0.091,0.066,,58.0,6.5
2025-06-05 17:22:21+02:00,0.091,0.066,,,
2025-06-05 17:22:23+02:00,0.099,0.066,,,
2025-06-05 17:22:24+02:00,,,,60.0,
2025-06-05 17:22:26+02:00,0.099,0.066,,,2.4
2025-06-05 17:22:28+02:00,0.041,0.066,,,
2025-06-05 17:22:31+02:00,0.041,0.066,,58.0,
2025-06-05 17:22:32+02:00,,,,58.0,
2025-06-05 17:22:33+02:00,0.041,0.066,,,
2025-06-05 17:22:36+02:00,0.041,0.066,,,
2025-06-05 17:22:38+02:00,0.041,0.066,,,
2025-06-05 17:22:41+02:00,0.041,0.066,,59.0,
2025-06-05 17:22:43+02:00,,,,59.0,
2025-06-05 17:22:44+02:00,0.041,0.066,,,
2025-06-05 17:22:46+02:00,0.077,0.066,,,
2025-06-05 17:22:49+02:00,0.077,0.066,,,
2025-06-05 17:22:50+02:00,,,,59.0,
2025-06-05 17:22:51+02:00,0.077,0.066,,,4.6
2025-06-05 17:22:53+02:00,,,,59.0,
2025-06-05 17:22:54+02:00,0.077,0.066,,,
2025-06-05 17:22:56+02:00,0.077,0.066,,,
2025-06-05 17:22:57+02:00,,,,59.0,
2025-06-05 17:22:59+02:00,0.097,0.066,,,
2025-06-05 17:23:02+02:00,0.097,0.066,,,6.4
2025-06-05 17:23:04+02:00,0.099,0.066,,,
2025-06-05 17:23:06+02:00,,,,60.0,
2025-06-05 17:23:07+02:00,0.099,0.066,,,
2025-06-05 17:23:09+02:00,0.099,0.066,,,
2025-06-05 17:23:11+02:00,,,,60.0,
2025-06-05 17:23:12+02:00,0.099,0.066,,,
2025-06-05 17:23:13+02:00,,,,60.0,
2025-06-05 17:23:14+02:00,0.099,0.066,,,
2025-06-05 17:23:17+02:00,0.097,0.066,,,
2025-06-05 17:23:19+02:00,0.097,0.066,,59.0,
2025-06-05 17:23:22+02:00,0.112,0.066,,,
2025-06-05 17:23:25+02:00,0.112,0.066,,63.0,
2025-06-05 17:23:27+02:00,0.112,0.066,,,
2025-06-05 17:23:28+02:00,,,,63.0,
2025-06-05 17:23:30+02:00,0.112,0.066,,,
2025-06-05 17:23:32+02:00,0.104,0.066,,,
2025-06-05 17:23:35+02:00,0.104,0.066,,,
2025-06-05 17:23:36+02:00,,,,61.0,
2025-06-05 17:23:37+02:00,0.104,0.066,,,2.0
2025-06-05 17:23:40+02:00,0.041,0.066,,,
2025-06-05 17:23:41+02:00,,,,59.0,
